episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
2720,136000,733.6,52.242,-34.922,-0.0018,-0.0009,-0.0007,0.2509,1.3780,1.4166,-0.0000
2740,137000,739.4,39.031,-33.059,-0.0015,-0.0006,-0.0028,0.1680,1.3692,1.4375,0.0002
2760,138000,744.8,38.408,-29.998,-0.0029,-0.0007,-0.0022,0.1457,1.3463,1.3990,-0.0000
2780,139000,750.1,30.940,-21.545,-0.0022,-0.0009,-0.0011,0.1139,1.3614,1.4198,0.0002
2800,,,,,,,,,,,
2800,140000,757.9,43.375,-26.076,-0.0024,-0.0011,-0.0012,0.1212,1.3662,1.4164,0.0001
2820,141000,763.1,24.190,-22.600,-0.0027,-0.0018,-0.0012,0.1677,1.3469,1.3942,0.0004
2840,142000,768.7,20.551,-26.201,-0.0020,-0.0009,-0.0011,0.1384,1.3600,1.4021,0.0001
2860,143000,773.9,33.270,-32.588,-0.0022,-0.0018,-0.0013,0.1765,1.3458,1.4107,0.0005
2880,144000,779.0,30.032,-25.376,-0.0018,-0.0011,-0.0010,0.1513,1.3629,1.4257,0.0002
2900,145000,784.1,39.295,-29.538,-0.0018,-0.0009,-0.0011,0.1492,1.3582,1.4097,0.0001
2920,146000,788.7,51.115,-32.852,-0.0020,-0.0016,-0.0014,0.2405,1.3560,1.4147,-0.0002
2940,147000,793.3,28.432,-40.830,-0.0020,-0.0022,-0.0035,0.1652,1.3502,1.3946,-0.0001
2960,148000,798.2,64.306,-37.519,-0.0025,-0.0005,-0.0008,0.2358,1.3710,1.4188,0.0002
2980,149000,802.8,49.166,-30.444,-0.0022,-0.0006,-0.0015,0.3074,1.3504,1.4194,0.0005
3000,,,,,,,,,,,
3000,150000,809.3,45.718,-27.963,-0.0022,-0.0006,-0.0007,0.1599,1.3571,1.4355,0.0001
3020,151000,815.8,48.893,-27.740,-0.0025,-0.0009,-0.0015,0.2190,1.3351,1.4040,-0.0001
3040,152000,820.6,41.411,-26.099,-0.0023,-0.0009,-0.0012,0.1904,1.3582,1.4249,0.0002
3060,153000,825.1,38.310,-28.133,-0.0023,-0.0007,-0.0015,0.1404,1.2879,1.4059,-0.0003
3080,154000,830.0,46.678,-28.347,-0.0017,-0.0011,-0.0020,0.1449,1.3462,1.4470,0.0001
3100,155000,834.5,48.485,-28.053,-0.0024,-0.0006,-0.0010,0.1304,1.3532,1.4207,0.0000
3120,156000,839.1,31.641,-19.815,-0.0024,-0.0011,-0.0017,0.1564,1.3648,1.4291,0.0001
3140,157000,844.1,26.877,-19.816,-0.0028,-0.0007,-0.0010,0.1612,1.3425,1.4345,0.0008
3160,158000,848.9,22.605,-18.164,-0.0023,-0.0007,-0.0009,0.1247,1.3424,1.4101,0.0003
3180,159000,853.8,26.709,-26.780,-0.0035,-0.0010,-0.0014,0.1190,1.3467,1.4196,-0.0000
3200,,,,,,,,,,,
3200,160000,860.9,28.246,-18.455,-0.0024,-0.0006,-0.0012,0.1420,1.3484,1.4426,-0.0000
3220,161000,865.7,41.937,-27.261,-0.0016,-0.0011,-0.0010,0.1992,1.3607,1.4327,0.0003
3240,162000,870.4,34.919,-26.287,-0.0019,-0.0008,-0.0006,0.1558,1.3603,1.4619,0.0004
3260,163000,876.3,20.758,-19.685,-0.0029,-0.0012,-0.0011,0.1371,1.3450,1.4499,0.0006
3280,164000,882.3,31.907,-27.670,-0.0022,-0.0022,-0.0009,0.1641,1.3721,1.4492,0.0001
3300,165000,887.2,26.662,-31.404,-0.0021,-0.0010,-0.0017,0.1190,1.3883,1.4758,0.0007
3320,166000,892.0,41.101,-24.801,-0.0024,-0.0007,-0.0011,0.2118,1.3592,1.4641,0.0001
3340,167000,897.2,40.511,-25.874,-0.0028,-0.0006,-0.0017,0.1601,1.3973,1.4547,-0.0000
3360,168000,901.8,35.211,-22.347,-0.0019,-0.0007,-0.0009,0.1499,1.3823,1.4425,-0.0000
3380,169000,906.6,45.120,-27.250,-0.0017,-0.0005,-0.0006,0.1759,1.3496,1.4667,0.0000
3400,,,,,,,,,,,
3400,170000,915.1,37.463,-25.899,-0.0026,-0.0007,-0.0008,0.1881,1.3819,1.4630,0.0000
3420,171000,919.9,46.539,-26.351,-0.0027,-0.0006,-0.0013,0.1292,1.3734,1.4727,0.0000
3440,172000,925.6,51.036,-29.452,-0.0018,-0.0008,-0.0014,0.2596,1.3951,1.4868,0.0003
3460,173000,930.6,38.198,-26.748,-0.0020,-0.0006,-0.0016,0.1513,1.3887,1.4658,0.0003
3480,174000,935.5,37.603,-22.343,-0.0020,-0.0007,-0.0010,0.2048,1.3794,1.4842,-0.0001
3500,175000,941.7,28.919,-18.962,-0.0024,-0.0007,-0.0010,0.1368,1.3882,1.4769,0.0004
3520,176000,946.6,33.804,-21.376,-0.0017,-0.0012,-0.0013,0.1275,1.4008,1.4757,0.0000
3540,177000,951.4,39.033,-38.084,-0.0020,-0.0011,-0.0017,0.2123,1.4200,1.4837,0.0000
3560,178000,956.6,29.190,-30.456,-0.0025,-0.0006,-0.0026,0.1321,1.3948,1.4637,0.0001
3580,179000,961.5,43.513,-31.894,-0.0040,-0.0009,-0.0005,0.2031,1.4007,1.4408,0.0003
3600,,,,,,,,,,,
3600,180000,968.6,38.391,-34.744,-0.0017,-0.0011,-0.0009,0.1804,1.3810,1.4481,0.0002
3620,181000,974.0,54.636,-34.461,-0.0020,-0.0023,-0.0006,0.2720,1.3989,1.4390,0.0009
3640,182000,979.0,45.085,-28.902,-0.0022,-0.0011,-0.0012,0.1774,1.4159,1.4464,0.0002
3660,183000,984.0,41.125,-27.510,-0.0020,-0.0014,-0.0022,0.1793,1.3941,1.4426,0.0007
3680,184000,989.9,37.155,-30.069,-0.0028,-0.0008,-0.0013,0.2050,1.3978,1.4446,0.0001
3700,185000,995.0,34.784,-31.140,-0.0028,-0.0004,-0.0024,0.2114,1.4161,1.4408,-0.0008
3720,186000,1000.7,42.283,-28.042,-0.0020,-0.0007,-0.0008,0.2167,1.4101,1.4680,0.0001
3740,187000,1005.7,44.205,-24.727,-0.0019,-0.0008,-0.0010,0.3087,1.4060,1.4578,0.0001
3760,188000,1010.7,36.098,-32.511,-0.0026,-0.0015,-0.0017,0.1803,1.3734,1.4531,0.0000
3780,189000,1017.0,30.532,-22.763,-0.0025,-0.0016,-0.0017,0.1425,1.3552,1.4676,0.0004
3800,,,,,,,,,,,
3800,190000,1023.9,32.778,-18.945,-0.0020,-0.0007,-0.0016,0.1800,1.3552,1.4685,0.0002
3820,191000,1028.7,29.033,-24.616,-0.0023,-0.0009,-0.0009,0.1692,1.3346,1.4463,0.0004
3840,192000,1034.8,32.089,-26.507,-0.0024,-0.0008,-0.0018,0.1588,1.3411,1.4561,0.0006
3860,193000,1039.8,36.532,-30.110,-0.0025,-0.0015,-0.0009,0.2123,1.3528,1.4649,0.0003
3880,194000,1045.7,61.931,-42.446,-0.0017,-0.0011,-0.0007,0.3184,1.3521,1.4577,-0.0000
3900,195000,1050.8,53.455,-30.300,-0.0020,-0.0011,-0.0010,0.3095,1.3748,1.4425,0.0002
3920,196000,1055.6,47.997,-31.528,-0.0024,-0.0010,-0.0006,0.2140,1.3580,1.4604,-0.0002
3940,197000,1060.6,55.084,-30.899,-0.0022,-0.0012,-0.0008,0.3337,1.3557,1.4565,0.0000
3960,198000,1065.8,52.000,-31.231,-0.0024,-0.0007,-0.0013,0.2505,1.3169,1.4616,0.0003
3980,199000,1071.0,50.095,-32.442,-0.0020,-0.0009,-0.0010,0.2171,1.3492,1.4761,0.0001
4000,,,,,,,,,,,
4000,200000,1078.6,38.764,-34.508,-0.0023,-0.0013,-0.0028,0.2181,1.2988,1.4770,0.0001
4020,201000,1083.5,42.244,-23.745,-0.0021,-0.0020,-0.0014,0.2317,1.3125,1.4724,0.0006
4040,202000,1088.6,41.898,-25.974,-0.0019,-0.0006,-0.0013,0.2296,1.3217,1.4786,0.0002
4060,203000,1095.7,26.632,-19.517,-0.0019,-0.0015,-0.0015,0.1588,1.2974,1.4592,0.0006
4080,204000,1100.7,30.343,-21.649,-0.0023,-0.0009,-0.0013,0.1560,1.2749,1.4698,-0.0003
4100,205000,1105.8,27.379,-21.139,-0.0016,-0.0010,-0.0026,0.2023,1.2647,1.4744,-0.0003
4120,206000,1111.0,23.738,-28.059,-0.0021,-0.0017,-0.0020,0.1698,1.2859,1.4622,0.0005
4140,207000,1116.0,40.010,-32.061,-0.0023,-0.0009,-0.0008,0.2175,1.2784,1.4490,0.0002
4160,208000,1121.1,39.587,-23.241,-0.0018,-0.0014,-0.0009,0.2786,1.2682,1.4415,-0.0003
4180,209000,1126.5,34.763,-25.266,-0.0025,-0.0012,-0.0015,0.2004,1.2800,1.4368,0.0009
4200,,,,,,,,,,,
4200,210000,1133.6,35.866,-26.427,-0.0018,-0.0011,-0.0007,0.1866,1.2818,1.4556,0.0006
4220,211000,1139.0,38.688,-28.383,-0.0025,-0.0017,-0.0009,0.1952,1.2935,1.4475,0.0009
4240,212000,1143.6,36.796,-32.087,-0.0019,-0.0013,-0.0010,0.2286,1.2569,1.4441,0.0009
4260,213000,1148.5,41.065,-32.301,-0.0016,-0.0012,-0.0011,0.2591,1.2914,1.4307,0.0002
4280,214000,1153.6,43.675,-32.336,-0.0023,-0.0009,-0.0012,0.2085,1.3016,1.4438,0.0003
4300,215000,1158.5,43.996,-27.092,-0.0018,-0.0007,-0.0010,0.1618,1.2957,1.4432,0.0003
4320,216000,1163.1,41.761,-23.538,-0.0017,-0.0009,-0.0012,0.1873,1.2959,1.4575,0.0001
4340,217000,1168.7,40.676,-24.973,-0.0021,-0.0009,-0.0002,0.1064,1.3015,1.4619,0.0004
4360,218000,1173.3,55.165,-31.538,-0.0022,-0.0016,-0.0012,0.3568,1.2932,1.4518,-0.0003
4380,219000,1177.8,46.716,-26.571,-0.0020,-0.0015,-0.0016,0.2242,1.3172,1.4647,-0.0008
4400,,,,,,,,,,,
4400,220000,1184.8,48.550,-28.672,-0.0020,-0.0013,-0.0017,0.2326,1.2812,1.4468,0.0004
4420,221000,1189.2,45.489,-29.542,-0.0023,-0.0016,-0.0018,0.2302,1.3037,1.4563,0.0011
4440,222000,1194.4,32.358,-25.577,-0.0028,-0.0007,-0.0012,0.1937,1.2896,1.4626,0.0000
4460,223000,1199.9,28.173,-22.607,-0.0014,-0.0010,-0.0012,0.2096,1.2893,1.4502,0.0004
4480,224000,1205.0,35.622,-20.199,-0.0027,-0.0008,-0.0011,0.1867,1.2920,1.4538,0.0003
4500,225000,1210.1,27.865,-19.494,-0.0036,-0.0022,-0.0010,0.2330,1.2815,1.4471,-0.0003
4520,226000,1215.4,37.803,-23.916,-0.0025,-0.0017,-0.0018,0.1957,1.2727,1.4742,0.0008
4540,227000,1220.5,31.107,-23.680,-0.0023,-0.0016,-0.0009,0.1551,1.2860,1.4299,0.0001
4560,228000,1226.1,31.566,-27.100,-0.0022,-0.0010,-0.0013,0.2082,1.3093,1.4464,0.0001
4580,229000,1231.6,44.794,-31.149,-0.0027,-0.0006,-0.0012,0.2449,1.3125,1.4537,0.0002
4600,,,,,,,,,,,
4600,230000,1239.0,39.869,-30.770,-0.0029,-0.0006,-0.0009,0.2454,1.2923,1.4296,0.0001
4620,231000,1244.6,48.506,-35.026,-0.0026,-0.0010,-0.0009,0.2345,1.3164,1.4463,-0.0000
