episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
4220,211000,936.8,43.603,-24.208,-0.0019,-0.0008,-0.0017,0.2126,1.3489,1.4442,0.0004
4240,212000,941.0,50.628,-27.748,-0.0020,-0.0008,-0.0010,0.1935,1.3455,1.4599,0.0001
4260,213000,945.3,55.704,-32.060,-0.0017,-0.0013,-0.0009,0.1981,1.3046,1.4621,0.0008
4280,214000,949.4,51.682,-32.414,-0.0016,-0.0006,-0.0006,0.2512,1.3281,1.4615,0.0001
4300,215000,953.6,52.360,-30.055,-0.0021,-0.0009,-0.0004,0.2334,1.3163,1.4694,0.0007
4320,216000,957.8,52.672,-27.506,-0.0017,-0.0009,-0.0011,0.1766,1.2953,1.4603,0.0005
4340,217000,961.8,33.539,-21.974,-0.0015,-0.0007,-0.0009,0.1605,1.2627,1.4772,0.0000
4360,218000,966.2,46.673,-29.691,-0.0021,-0.0008,-0.0008,0.2364,1.3052,1.4875,0.0000
4380,219000,970.5,31.249,-29.869,-0.0015,-0.0004,-0.0013,0.1724,1.2889,1.4805,0.0001
4400,,,,,,,,,,,
4400,220000,976.6,33.949,-21.147,-0.0018,-0.0005,-0.0006,0.1325,1.2918,1.4876,-0.0001
4420,221000,980.7,40.449,-26.917,-0.0016,-0.0007,-0.0008,0.1933,1.2869,1.4837,-0.0001
4440,222000,984.8,32.661,-19.327,-0.0030,-0.0008,-0.0008,0.1372,1.2968,1.4904,0.0001
4460,223000,989.0,33.655,-27.589,-0.0017,-0.0006,-0.0006,0.1458,1.2833,1.4733,0.0002
4480,224000,993.2,38.855,-26.940,-0.0022,-0.0006,-0.0010,0.1452,1.3219,1.4868,0.0003
4500,225000,997.5,29.790,-39.237,-0.0021,-0.0009,-0.0009,0.2256,1.3102,1.4834,0.0008
4520,226000,1001.8,33.917,-22.071,-0.0022,-0.0005,-0.0010,0.2177,1.3042,1.4881,0.0001
4540,227000,1005.9,31.622,-30.296,-0.0017,-0.0006,-0.0027,0.1445,1.3118,1.4866,0.0001
4560,228000,1010.1,45.528,-28.343,-0.0022,-0.0011,-0.0020,0.1958,1.2949,1.4701,0.0001
4580,229000,1014.3,37.931,-25.147,-0.0019,-0.0007,-0.0013,0.1935,1.3007,1.4809,-0.0001
4600,,,,,,,,,,,
4600,230000,1020.2,36.213,-22.222,-0.0019,-0.0008,-0.0011,0.1998,1.3006,1.4662,0.0001
4620,231000,1024.4,48.598,-30.042,-0.0019,-0.0019,-0.0011,0.2501,1.3495,1.4499,0.0001
4640,232000,1028.6,38.617,-35.567,-0.0024,-0.0007,-0.0015,0.1879,1.3389,1.4457,-0.0001
