episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
3760,188000,948.7,43.044,-33.598,-0.0020,-0.0010,-0.0017,0.1542,1.3040,1.4826,0.0001
3780,189000,953.5,47.569,-28.292,-0.0017,-0.0005,-0.0020,0.1932,1.3481,1.4742,-0.0001
3800,,,,,,,,,,,
3800,190000,960.3,39.791,-27.005,-0.0019,-0.0008,-0.0011,0.2725,1.3169,1.4726,0.0004
3820,191000,965.0,43.221,-30.926,-0.0017,-0.0005,-0.0017,0.1373,1.3246,1.4674,0.0004
3840,192000,969.8,43.851,-31.684,-0.0026,-0.0006,-0.0008,0.3521,1.2888,1.4621,0.0002
3860,193000,974.7,31.529,-26.186,-0.0023,-0.0009,-0.0020,0.1596,1.3026,1.4582,0.0002
3880,194000,979.3,47.141,-27.393,-0.0022,-0.0006,-0.0008,0.2098,1.2828,1.4538,0.0001
3900,195000,984.2,35.366,-27.242,-0.0022,-0.0007,-0.0007,0.1606,1.2759,1.4357,0.0005
3920,196000,989.0,50.932,-30.539,-0.0024,-0.0010,-0.0007,0.2341,1.3169,1.4430,0.0000
3940,197000,993.8,39.368,-25.893,-0.0030,-0.0007,-0.0013,0.1883,1.3298,1.4468,0.0001
3960,198000,998.5,37.546,-26.260,-0.0019,-0.0009,-0.0005,0.1928,1.2791,1.4277,0.0000
3980,199000,1003.4,39.779,-27.931,-0.0017,-0.0005,-0.0005,0.1785,1.3145,1.4415,-0.0002
4000,,,,,,,,,,,
4000,200000,1010.3,38.535,-25.197,-0.0018,-0.0005,-0.0006,0.2119,1.2607,1.4405,-0.0001
4020,201000,1015.0,40.695,-33.089,-0.0026,-0.0007,-0.0006,0.2884,1.2866,1.4507,0.0005
4040,202000,1019.7,39.708,-39.420,-0.0014,-0.0006,-0.0016,0.2507,1.3166,1.4644,-0.0001
4060,203000,1024.5,44.673,-30.068,-0.0020,-0.0012,-0.0023,0.1950,1.2478,1.4399,0.0007
4080,204000,1029.2,46.674,-30.758,-0.0017,-0.0006,-0.0007,0.2048,1.2637,1.4506,0.0001
4100,205000,1033.9,46.374,-28.046,-0.0022,-0.0003,-0.0014,0.2078,1.2846,1.4295,0.0004
4120,206000,1038.7,43.740,-34.977,-0.0017,-0.0010,-0.0008,0.2037,1.2745,1.4351,-0.0001
4140,207000,1043.5,33.874,-32.465,-0.0022,-0.0004,-0.0009,0.1965,1.3291,1.4528,0.0002
4160,208000,1048.3,41.246,-26.147,-0.0025,-0.0007,-0.0014,0.1514,1.3078,1.4193,0.0001
4180,209000,1053.1,30.518,-27.782,-0.0025,-0.0006,-0.0003,0.2243,1.2791,1.4273,0.0007
4200,,,,,,,,,,,
4200,210000,1059.7,51.349,-36.703,-0.0017,-0.0008,-0.0014,0.2282,1.2695,1.4160,0.0001
4220,211000,1064.4,51.828,-31.532,-0.0023,-0.0006,-0.0006,0.1940,1.3103,1.4431,0.0003
4240,212000,1069.1,43.278,-25.808,-0.0022,-0.0008,-0.0012,0.2329,1.2842,1.4500,-0.0001
4260,213000,1073.9,33.550,-26.193,-0.0021,-0.0012,-0.0010,0.2319,1.2760,1.4444,-0.0000
4280,214000,1078.6,30.537,-27.684,-0.0021,-0.0006,-0.0010,0.1867,1.2713,1.4507,0.0001
4300,215000,1083.5,38.637,-33.110,-0.0020,-0.0011,-0.0023,0.1788,1.2671,1.4504,0.0002
4320,216000,1088.3,45.682,-26.201,-0.0019,-0.0009,-0.0006,0.1997,1.3090,1.4702,0.0005
4340,217000,1093.0,37.382,-32.375,-0.0012,-0.0007,-0.0015,0.2699,1.2817,1.4489,-0.0001
4360,218000,1097.8,45.117,-24.265,-0.0019,-0.0007,-0.0008,0.2826,1.3431,1.4625,0.0001
4380,219000,1102.7,26.818,-29.634,-0.0015,-0.0008,-0.0042,0.1970,1.3322,1.4504,-0.0002
4400,,,,,,,,,,,
4400,220000,1109.4,44.389,-27.620,-0.0022,-0.0006,-0.0005,0.1937,1.3062,1.4461,0.0000
4420,221000,1114.1,32.567,-24.765,-0.0019,-0.0014,-0.0013,0.2172,1.3412,1.4553,-0.0000
4440,222000,1118.9,52.665,-29.816,-0.0018,-0.0005,-0.0009,0.2191,1.3305,1.4655,0.0001
4460,223000,1123.6,46.469,-33.466,-0.0015,-0.0004,-0.0006,0.2964,1.3384,1.4588,0.0001
4480,224000,1128.4,33.541,-25.597,-0.0019,-0.0008,-0.0009,0.1766,1.3221,1.4614,0.0005
4500,225000,1133.1,36.736,-27.489,-0.0015,-0.0009,-0.0007,0.1738,1.3391,1.4679,0.0004
4520,226000,1137.8,37.612,-28.673,-0.0023,-0.0011,-0.0009,0.1899,1.3125,1.4808,0.0001
4540,227000,1142.5,39.785,-35.905,-0.0024,-0.0008,-0.0006,0.2432,1.3298,1.4563,-0.0000
4560,228000,1147.2,41.984,-28.392,-0.0027,-0.0003,-0.0013,0.2527,1.3287,1.4700,0.0002
4580,229000,1152.0,38.784,-27.576,-0.0019,-0.0009,-0.0010,0.2631,1.3379,1.4796,0.0002
4600,,,,,,,,,,,
4600,230000,1158.6,41.798,-34.272,-0.0014,-0.0006,-0.0015,0.1801,1.3141,1.4711,-0.0000
4620,231000,1163.2,46.498,-28.746,-0.0016,-0.0011,-0.0006,0.2840,1.3360,1.4679,0.0002
4640,232000,1167.8,48.456,-28.900,-0.0031,-0.0009,-0.0010,0.1945,1.3195,1.4712,0.0001
4660,233000,1172.5,53.490,-31.785,-0.0023,-0.0006,-0.0006,0.2672,1.3198,1.4818,-0.0003
