episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
4580,229000,12584.7,50.198,-30.936,-0.0015,-0.0009,-0.0009,0.2605,1.2918,1.4651,0.0009
4600,,,,,,,,,,,
4600,230000,12590.9,47.962,-27.453,-0.0033,-0.0005,-0.0010,0.2302,1.2832,1.4699,-0.0000
4620,231000,12594.8,42.761,-27.047,-0.0024,-0.0008,-0.0008,0.1573,1.2853,1.4789,0.0004
4640,232000,12599.1,50.420,-33.719,-0.0020,-0.0009,-0.0010,0.2914,1.2741,1.4552,0.0000
4660,233000,12603.5,38.348,-31.602,-0.0016,-0.0009,-0.0012,0.1846,1.2673,1.4540,0.0002
4680,234000,12607.6,40.544,-31.965,-0.0022,-0.0008,-0.0010,0.1643,1.2626,1.4718,0.0001
4700,235000,12611.9,33.121,-27.032,-0.0018,-0.0014,-0.0010,0.1819,1.2881,1.4625,0.0001
4720,236000,12616.3,31.552,-21.765,-0.0019,-0.0007,-0.0009,0.1477,1.2868,1.4568,0.0002
4740,237000,12620.8,44.345,-28.948,-0.0035,-0.0005,-0.0005,0.2778,1.2668,1.4629,0.0003
4760,238000,12625.2,38.725,-27.144,-0.0015,-0.0005,-0.0010,0.1516,1.2633,1.4550,-0.0000
4780,239000,12629.6,35.812,-39.015,-0.0031,-0.0009,-0.0020,0.1206,1.2919,1.4121,-0.0000
4800,,,,,,,,,,,
4800,240000,12635.7,45.896,-28.075,-0.0013,-0.0012,-0.0005,0.2477,1.3044,1.4352,0.0001
4820,241000,12639.9,47.112,-37.927,-0.0018,-0.0007,-0.0011,0.2488,1.2526,1.4303,0.0002
4840,242000,12644.0,38.326,-26.986,-0.0031,-0.0005,-0.0009,0.1658,1.2570,1.4452,0.0002
4860,243000,12648.3,54.108,-38.058,-0.0032,-0.0006,-0.0006,0.2374,1.2598,1.4248,0.0003
4880,244000,12653.4,45.939,-32.364,-0.0023,-0.0006,-0.0010,0.2264,1.2506,1.4399,0.0000
4900,245000,12658.1,39.651,-23.177,-0.0028,-0.0009,-0.0013,0.1231,1.3108,1.4491,0.0003
4920,246000,12662.6,43.383,-32.164,-0.0044,-0.0007,-0.0007,0.1996,1.2980,1.4424,0.0001
4940,247000,12667.2,46.295,-32.165,-0.0031,-0.0007,-0.0009,0.2101,1.3018,1.4477,0.0001
4960,248000,12671.8,43.681,-31.226,-0.0035,-0.0005,-0.0005,0.2687,1.2959,1.4622,0.0000
4980,249000,12676.5,27.141,-35.319,-0.0021,-0.0007,-0.0019,0.2061,1.2320,1.4863,-0.0001
5000,,,,,,,,,,,
5000,250000,12683.0,42.499,-29.235,-0.0026,-0.0008,-0.0010,0.1678,1.2824,1.4450,0.0001
5020,251000,12687.4,42.122,-27.394,-0.0024,-0.0014,-0.0010,0.2003,1.2182,1.4721,0.0001
5040,252000,12692.0,48.790,-34.574,-0.0028,-0.0012,-0.0014,0.2776,1.2268,1.4624,0.0007
5060,253000,12696.3,51.098,-34.190,-0.0017,-0.0010,-0.0016,0.2705,1.2565,1.4504,-0.0001
5080,254000,12700.7,42.716,-31.324,-0.0018,-0.0011,-0.0007,0.1836,1.2942,1.4465,0.0001
5100,255000,12705.2,47.674,-28.166,-0.0027,-0.0008,-0.0010,0.2494,1.3134,1.4510,0.0007
5120,256000,12709.6,41.509,-31.339,-0.0023,-0.0005,-0.0006,0.1504,1.3004,1.4595,-0.0004
5140,257000,12713.9,40.403,-24.598,-0.0022,-0.0005,-0.0007,0.1706,1.2928,1.4580,-0.0001
5160,258000,12718.2,51.393,-29.525,-0.0018,-0.0007,-0.0011,0.2380,1.3026,1.4497,-0.0000
5180,259000,12722.7,48.533,-30.469,-0.0019,-0.0034,-0.0011,0.2906,1.3180,1.4624,0.0004
5200,,,,,,,,,,,
5200,260000,12728.7,35.817,-26.668,-0.0028,-0.0013,-0.0012,0.1640,1.2884,1.4598,0.0005
5220,261000,12732.9,38.804,-34.156,-0.0021,-0.0008,-0.0016,0.1932,1.2555,1.4592,-0.0003
5240,262000,12737.4,44.598,-37.223,-0.0020,-0.0008,-0.0011,0.1903,1.2630,1.4552,-0.0006
5260,263000,12741.6,49.467,-39.195,-0.0013,-0.0008,-0.0008,0.2366,1.2552,1.4665,0.0002
5280,264000,12746.0,48.938,-37.000,-0.0021,-0.0009,-0.0018,0.1970,1.2328,1.4531,0.0003
5300,265000,12750.3,56.962,-31.924,-0.0016,-0.0005,-0.0013,0.2658,1.2420,1.4662,-0.0001
5320,266000,12754.6,49.998,-30.161,-0.0020,-0.0008,-0.0010,0.1812,1.2895,1.4687,0.0004
5340,267000,12759.0,53.944,-32.708,-0.0025,-0.0006,-0.0012,0.2616,1.2679,1.4223,0.0001
5360,268000,12763.4,42.645,-26.094,-0.0025,-0.0011,-0.0011,0.2968,1.2666,1.4682,0.0005
5380,269000,12767.8,44.766,-29.496,-0.0020,-0.0011,-0.0009,0.2358,1.2827,1.4695,0.0003
5400,,,,,,,,,,,
5400,270000,12773.9,45.463,-31.025,-0.0020,-0.0007,-0.0011,0.2312,1.2677,1.4607,0.0000
5420,271000,12778.1,45.361,-34.730,-0.0018,-0.0007,-0.0013,0.2202,1.2431,1.4446,0.0005
5440,272000,12782.5,45.098,-28.949,-0.0020,-0.0009,-0.0022,0.1911,1.2724,1.4645,0.0005
5460,273000,12786.9,37.542,-36.762,-0.0025,-0.0009,-0.0032,0.2165,1.2604,1.4417,0.0001
5480,274000,12791.1,35.030,-26.797,-0.0023,-0.0007,-0.0011,0.1557,1.2832,1.4495,0.0004
5500,275000,12795.5,45.293,-34.019,-0.0028,-0.0002,-0.0018,0.2219,1.2823,1.4283,0.0002
5520,276000,12799.8,30.576,-30.031,-0.0037,-0.0006,-0.0018,0.1872,1.2934,1.4367,0.0001
5540,277000,12804.3,49.434,-31.800,-0.0013,-0.0006,-0.0014,0.2373,1.3028,1.4440,0.0001
5560,278000,12809.0,50.264,-29.979,-0.0027,-0.0012,-0.0004,0.1773,1.2735,1.4420,-0.0001
5580,279000,12813.2,46.808,-26.796,-0.0016,-0.0006,-0.0010,0.2211,1.2915,1.4461,0.0002
5600,,,,,,,,,,,
5600,280000,12819.4,45.419,-31.485,-0.0020,-0.0007,-0.0012,0.2710,1.2675,1.4323,0.0007
5620,281000,12823.7,50.511,-35.978,-0.0024,-0.0009,-0.0013,0.2852,1.2635,1.4374,0.0002
5640,282000,12827.9,63.630,-35.294,-0.0031,-0.0007,-0.0009,0.3092,1.2777,1.4226,0.0003
5660,283000,12832.0,59.869,-35.827,-0.0019,-0.0008,-0.0006,0.2377,1.2821,1.4400,0.0000
5680,284000,12836.4,46.544,-28.899,-0.0019,-0.0008,-0.0008,0.1824,1.2838,1.4378,-0.0002
5700,285000,12841.1,42.321,-30.699,-0.0022,-0.0014,-0.0008,0.2104,1.2846,1.4467,-0.0002
5720,286000,12845.2,52.661,-34.069,-0.0022,-0.0005,-0.0008,0.2121,1.2448,1.4139,-0.0000
5740,287000,12849.7,41.020,-34.611,-0.0030,-0.0012,-0.0011,0.1117,1.2603,1.4016,0.0003
5760,288000,12854.1,52.794,-30.628,-0.0025,-0.0007,-0.0007,0.2366,1.2847,1.4420,0.0001
5780,289000,12858.5,39.512,-23.519,-0.0017,-0.0004,-0.0007,0.1816,1.3156,1.4429,0.0004
5800,,,,,,,,,,,
5800,290000,12864.6,52.064,-32.928,-0.0033,-0.0006,-0.0008,0.2665,1.3023,1.4454,-0.0003
5820,291000,12868.8,44.266,-30.327,-0.0022,-0.0009,-0.0010,0.2865,1.3193,1.4480,0.0001
5840,292000,12873.2,56.349,-35.344,-0.0022,-0.0005,-0.0012,0.2911,1.3028,1.4483,0.0003
5860,293000,12877.5,48.729,-33.426,-0.0029,-0.0007,-0.0012,0.3439,1.3006,1.4507,-0.0000
5880,294000,12881.8,32.902,-27.209,-0.0020,-0.0008,-0.0008,0.1868,1.3187,1.4485,0.0006
5900,295000,12886.2,34.135,-29.385,-0.0031,-0.0004,-0.0007,0.2186,1.3153,1.4506,0.0001
5920,296000,12890.7,44.231,-31.702,-0.0024,-0.0007,-0.0012,0.2089,1.3118,1.4365,0.0000
5940,297000,12895.0,48.956,-28.606,-0.0022,-0.0010,-0.0003,0.2691,1.3073,1.4574,0.0005
5960,298000,12899.4,40.520,-28.460,-0.0020,-0.0010,-0.0014,0.2895,1.3092,1.4655,0.0004
5980,299000,12903.8,68.236,-39.440,-0.0025,-0.0010,-0.0004,0.2224,1.3190,1.4615,-0.0000
6000,,,,,,,,,,,
6000,300000,12910.0,49.983,-34.312,-0.0027,-0.0005,-0.0009,0.2782,1.3185,1.4485,0.0001
