episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
3240,162000,892.4,253.1053,-24.7553,-0.0015,0.2126,1.7962,0.0003,nan
3260,163000,897.4,238.5169,-25.5650,-0.0013,0.1920,1.7935,0.0002,nan
3280,164000,902.3,245.3235,-27.4806,-0.0015,0.2012,1.8007,0.0001,nan
3300,,,,,,,,,
3300,165000,909.6,287.7944,-26.7012,-0.0014,0.1884,1.7702,0.0003,nan
3320,166000,914.6,305.6415,-26.5572,-0.0012,0.1985,1.7843,0.0001,nan
3340,167000,919.6,303.0742,-24.7304,-0.0014,0.2478,1.7785,0.0001,nan
3360,168000,924.5,265.0079,-32.1806,-0.0017,0.3168,1.7866,0.0001,nan
3380,169000,929.5,323.2995,-23.9485,-0.0010,0.1634,1.7872,-0.0000,nan
3400,,,,,,,,,
3400,170000,936.7,287.6878,-25.2986,-0.0009,0.1628,1.8068,0.0001,nan
3420,171000,941.6,321.9634,-30.4288,-0.0012,0.2325,1.7881,0.0002,nan
3440,172000,946.5,282.9204,-27.8017,-0.0014,0.2135,1.7870,0.0003,nan
3460,173000,951.6,363.3604,-32.5469,-0.0014,0.2875,1.7932,0.0002,nan
3480,174000,956.6,330.4532,-26.9549,-0.0017,0.1627,1.8008,0.0005,nan
3500,,,,,,,,,
3500,175000,963.7,353.9686,-31.9599,-0.0013,0.2274,1.7995,0.0001,nan
3520,176000,968.7,312.5190,-27.6042,-0.0013,0.1818,1.7851,0.0001,nan
3540,177000,973.7,340.4683,-30.2662,-0.0015,0.2171,1.8006,0.0003,nan
3560,178000,978.6,305.9663,-26.8477,-0.0025,0.2242,1.8132,0.0003,nan
3580,179000,983.6,346.3865,-25.7420,-0.0017,0.1988,1.7983,0.0003,nan
3600,,,,,,,,,
3600,180000,990.7,317.9889,-22.9007,-0.0013,0.1510,1.8108,0.0002,nan
3620,181000,995.5,282.0188,-27.3830,-0.0018,0.2838,1.7903,0.0004,nan
3640,182000,1000.5,290.4548,-28.5661,-0.0013,0.1927,1.7967,-0.0000,nan
3660,183000,1005.5,302.1352,-29.7799,-0.0020,0.2504,1.7535,0.0002,nan
3680,184000,1010.4,314.2305,-26.4499,-0.0016,0.1643,1.7957,0.0003,nan
3700,,,,,,,,,
3700,185000,1017.4,311.9262,-26.5015,-0.0017,0.1682,1.7940,0.0003,nan
3720,186000,1022.4,340.0235,-32.2649,-0.0018,0.2970,1.7793,0.0000,nan
3740,187000,1027.4,295.6629,-24.2696,-0.0015,0.1737,1.7695,0.0000,nan
3760,188000,1032.3,328.6717,-34.3021,-0.0017,0.2479,1.7551,0.0003,nan
3780,189000,1037.3,348.2919,-35.9639,-0.0017,0.4155,1.7538,0.0004,nan
3800,,,,,,,,,
3800,190000,1044.5,320.1542,-29.4926,-0.0016,0.2258,1.7637,-0.0000,nan
3820,191000,1049.5,360.4649,-30.3382,-0.0012,0.2042,1.7436,0.0003,nan
3840,192000,1054.7,409.8349,-34.9333,-0.0016,0.3137,1.7619,0.0004,nan
3860,193000,1060.0,365.7346,-33.6988,-0.0013,0.2635,1.7921,-0.0002,nan
3880,194000,1065.4,335.7036,-34.3534,-0.0018,0.2610,1.7518,0.0006,nan
3900,,,,,,,,,
3900,195000,1072.2,333.9416,-27.5370,-0.0013,0.1878,1.7759,0.0000,nan
3920,196000,1077.2,434.4279,-37.9491,-0.0013,0.2968,1.7718,0.0004,nan
3940,197000,1082.4,327.6001,-33.4359,-0.0014,0.2974,1.7788,0.0002,nan
3960,198000,1087.5,312.1334,-31.5109,-0.0014,0.2164,1.7601,0.0003,nan
3980,199000,1092.6,354.3904,-26.2447,-0.0016,0.1905,1.7543,-0.0002,nan
4000,,,,,,,,,
4000,200000,1099.8,396.7327,-31.3549,-0.0017,0.1847,1.7729,0.0005,nan
