episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
2940,147000,1217.9,20.450,-17.004,-0.0017,-0.0008,-0.0014,0.0271,1.4064,1.4737,0.0004
2960,148000,1224.3,19.811,-16.736,-0.0021,-0.0006,-0.0028,0.0248,1.4014,1.4716,0.0002
2980,149000,1230.0,19.999,-23.398,-0.0019,-0.0006,-0.0015,0.0193,1.4137,1.4695,-0.0003
3000,,,,,,,,,,,
3000,150000,1238.0,18.465,-20.876,-0.0024,-0.0008,-0.0015,0.0242,1.4045,1.4597,0.0004
3020,151000,1243.7,23.670,-19.752,-0.0020,-0.0006,-0.0020,0.0417,1.4373,1.4715,0.0006
3040,152000,1249.3,12.455,-22.919,-0.0023,-0.0006,-0.0015,0.0320,1.4245,1.4641,0.0001
3060,153000,1255.0,19.879,-16.993,-0.0032,-0.0010,-0.0015,0.0299,1.4255,1.4377,-0.0000
3080,154000,1260.8,22.220,-22.765,-0.0021,-0.0006,-0.0012,0.0249,1.4438,1.4350,-0.0000
3100,155000,1267.0,20.318,-18.691,-0.0022,-0.0008,-0.0014,0.0198,1.4317,1.4389,-0.0001
3120,156000,1273.0,23.069,-18.910,-0.0022,-0.0004,-0.0024,0.0258,1.4381,1.4350,-0.0003
3140,157000,1279.1,15.113,-21.225,-0.0018,-0.0010,-0.0000,0.0162,1.4467,1.4512,0.0005
3160,158000,1285.3,12.849,-29.972,-0.0019,-0.0008,-0.0014,0.0308,1.4295,1.4260,-0.0001
3180,159000,1291.4,28.815,-22.737,-0.0019,-0.0010,-0.0014,0.0400,1.4221,1.4257,0.0003
3200,,,,,,,,,,,
3200,160000,1300.2,32.710,-22.850,-0.0024,-0.0008,-0.0014,0.0312,1.4310,1.4144,-0.0000
3220,161000,1306.4,36.530,-23.598,-0.0021,-0.0012,-0.0008,0.0406,1.4229,1.4191,0.0005
3240,162000,1312.3,46.262,-31.548,-0.0028,-0.0010,-0.0015,0.0537,1.4286,1.4257,-0.0001
3260,163000,1318.3,35.501,-30.115,-0.0020,-0.0026,-0.0009,0.0337,1.4013,1.4145,0.0001
3280,164000,1324.3,42.008,-27.299,-0.0017,-0.0019,-0.0013,0.0382,1.3863,1.3763,0.0011
3300,165000,1330.3,58.902,-33.643,-0.0023,-0.0006,-0.0022,0.0683,1.4043,1.4148,-0.0004
3320,166000,1336.3,44.277,-25.942,-0.0023,-0.0010,-0.0019,0.0746,1.4214,1.4148,0.0009
3340,167000,1342.2,34.350,-19.425,-0.0027,-0.0013,-0.0010,0.0366,1.3764,1.4429,0.0002
3360,168000,1348.2,29.998,-19.266,-0.0018,-0.0008,-0.0022,0.0304,1.3764,1.4178,0.0001
3380,169000,1354.3,22.278,-14.255,-0.0018,-0.0010,-0.0016,0.0265,1.3737,1.4456,0.0005
3400,,,,,,,,,,,
3400,170000,1363.4,18.143,-19.593,-0.0025,-0.0015,-0.0027,0.0268,1.3682,1.4327,0.0010
3420,171000,1369.7,30.050,-17.965,-0.0021,-0.0021,-0.0028,0.0540,1.3956,1.4251,0.0011
3440,172000,1376.3,37.782,-27.045,-0.0021,-0.0024,-0.0014,0.0456,1.3942,1.4065,0.0010
3460,173000,1382.8,33.257,-19.427,-0.0021,-0.0021,-0.0015,0.0422,1.4118,1.3807,0.0011
3480,174000,1389.1,30.656,-20.494,-0.0024,-0.0020,-0.0012,0.0237,1.4255,1.4070,0.0002
3500,175000,1395.7,50.172,-34.919,-0.0016,-0.0013,-0.0019,0.0672,1.4115,1.4230,0.0003
3520,176000,1402.1,47.664,-31.869,-0.0020,-0.0006,-0.0009,0.0444,1.3939,1.4083,0.0001
3540,177000,1408.4,53.799,-34.772,-0.0024,-0.0015,-0.0013,0.0661,1.3964,1.4237,-0.0001
3560,178000,1414.6,50.102,-32.693,-0.0030,-0.0010,-0.0024,0.0548,1.3772,1.4068,0.0001
3580,179000,1420.9,60.123,-37.322,-0.0022,-0.0009,-0.0022,0.0541,1.3635,1.3765,-0.0003
3600,,,,,,,,,,,
3600,180000,1429.5,52.850,-28.886,-0.0021,-0.0011,-0.0024,0.0695,1.3689,1.4076,-0.0001
3620,181000,1435.3,41.673,-23.376,-0.0020,-0.0016,-0.0017,0.0565,1.3603,1.3841,0.0003
3640,182000,1441.1,37.871,-21.658,-0.0037,-0.0007,-0.0017,0.0451,1.3386,1.3966,0.0003
3660,183000,1446.8,50.846,-29.967,-0.0028,-0.0011,-0.0011,0.0525,1.3342,1.4032,0.0002
3680,184000,1452.7,54.113,-30.316,-0.0019,-0.0014,-0.0026,0.0430,1.3713,1.4200,0.0001
3700,185000,1458.5,52.310,-32.027,-0.0034,-0.0007,-0.0023,0.0598,1.3857,1.4406,0.0001
3720,186000,1464.2,49.730,-28.922,-0.0021,-0.0008,-0.0022,0.0430,1.3682,1.4046,-0.0003
3740,187000,1469.9,44.155,-24.402,-0.0029,-0.0007,-0.0017,0.0496,1.3530,1.4018,-0.0000
3760,188000,1475.8,31.623,-21.009,-0.0026,-0.0006,-0.0028,0.0324,1.3762,1.4072,0.0002
3780,189000,1481.6,32.619,-20.798,-0.0028,-0.0011,-0.0016,0.0489,1.3591,1.3799,0.0001
3800,,,,,,,,,,,
3800,190000,1489.9,24.749,-17.420,-0.0033,-0.0014,-0.0038,0.0300,1.3655,1.3897,0.0000
