episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
3340,167000,666.3,226.7352,-27.9752,-0.0011,0.1221,1.9874,0.0001,nan
3360,168000,669.9,239.4706,-33.1539,-0.0014,0.1954,1.9742,0.0005,nan
3380,169000,673.5,202.3859,-28.3126,-0.0014,0.1691,2.0008,0.0003,nan
3400,,,,,,,,,
3400,170000,678.9,275.2048,-34.4679,-0.0014,0.1554,1.9707,0.0004,nan
3420,171000,682.5,256.0320,-30.3877,-0.0016,0.1615,1.9607,0.0001,nan
3440,172000,686.0,278.2058,-26.5935,-0.0014,0.1747,1.9676,-0.0000,nan
3460,173000,689.9,212.1030,-23.0536,-0.0018,0.1573,1.9406,0.0005,nan
3480,174000,693.7,218.4988,-28.0775,-0.0012,0.1713,1.9436,0.0002,nan
3500,,,,,,,,,
3500,175000,699.0,212.7082,-23.0752,-0.0015,0.1757,1.9076,0.0004,nan
3520,176000,702.6,273.1619,-29.1859,-0.0016,0.1288,1.9500,-0.0001,nan
3540,177000,706.3,278.1505,-39.6672,-0.0021,0.2636,1.9830,0.0009,nan
3560,178000,710.1,206.4306,-33.6025,-0.0017,0.1536,1.9715,0.0001,nan
3580,179000,713.7,192.2884,-41.0100,-0.0012,0.1774,1.9914,-0.0002,nan
3600,,,,,,,,,
3600,180000,719.1,229.5166,-32.8701,-0.0013,0.1402,2.0005,0.0006,nan
3620,181000,722.7,285.3801,-34.2566,-0.0010,0.1527,1.9776,0.0001,nan
3640,182000,726.5,268.3885,-26.7562,-0.0016,0.1181,2.0055,0.0003,nan
3660,183000,730.2,295.2717,-33.8735,-0.0012,0.1685,1.9765,-0.0002,nan
3680,184000,733.9,252.1875,-23.1435,-0.0017,0.1661,1.9576,-0.0000,nan
3700,,,,,,,,,
3700,185000,739.1,237.0845,-33.7350,-0.0021,0.1508,1.9024,0.0001,nan
3720,186000,742.8,210.1583,-29.1233,-0.0014,0.1963,1.9771,0.0001,nan
3740,187000,746.6,262.9036,-26.2955,-0.0012,0.1707,1.9463,0.0005,nan
3760,188000,750.2,263.8065,-34.8364,-0.0019,0.1702,1.9916,0.0003,nan
3780,189000,753.9,207.8033,-33.6622,-0.0012,0.1655,1.9861,0.0006,nan
3800,,,,,,,,,
3800,190000,759.1,240.0148,-28.3250,-0.0009,0.1752,1.9914,0.0002,nan
3820,191000,762.7,244.8694,-23.3001,-0.0012,0.0960,1.9622,0.0001,nan
3840,192000,766.3,225.3669,-28.7310,-0.0013,0.1629,1.9885,0.0001,nan
3860,193000,770.1,274.7140,-31.0839,-0.0019,0.1143,1.9717,0.0006,nan
3880,194000,773.7,244.1165,-28.5550,-0.0014,0.1591,1.9622,0.0003,nan
3900,,,,,,,,,
3900,195000,778.9,240.7271,-35.2596,-0.0014,0.1576,1.9583,0.0005,nan
3920,196000,782.4,253.0889,-29.9528,-0.0012,0.1625,1.9765,0.0000,nan
3940,197000,786.2,233.2227,-34.1728,-0.0013,0.1595,1.9637,0.0002,nan
3960,198000,789.8,267.7530,-33.6701,-0.0013,0.1412,1.9714,0.0001,nan
3980,199000,793.5,250.8721,-36.9169,-0.0015,0.1716,1.9801,-0.0000,nan
4000,,,,,,,,,
4000,200000,798.8,227.6682,-25.9198,-0.0011,0.1137,1.9569,0.0003,nan
